posts,totalPosts,readingRate,postStock,wknd
0,376894.4505,7.910944287,2.00E-06,0
0,375672.21,7.716972197,0.801262716,1
0,366459.4188,7.302519359,0.581171174,1
0,361307.5916,7.552307405,0.003033069,1
0,363242.695,8.325970601,1.28E-07,0
0,366311.8662,8.046971097,0.041154259,0
0,367819.8454,7.738070785,0.018927607,0
0,363487.2261,7.444302869,0.217872304,0
0,350320.0856,7.235457241,3.79E-08,1
0,346593.9031,7.426284701,0.007576703,1
0,341734.7066,7.709395473,0.000430208,1
0,343350.4788,8.346014284,7.282554906,0
0,344646.3632,7.482298598,1.28E-07,1
0,346568.3697,7.048488015,0.05678042,1
0,343309.8884,7.529917101,0.00024758,1
0,349621.3878,8.136415847,0.425293385,0
0,352147.9628,7.793925537,0.295032565,0
0,361578.0486,7.715874929,0.765916514,0
0,362322.0218,7.622004277,1.52E-08,0
0,366054.3301,7.491666604,0.001944228,1
0,364893.0413,7.136724206,0.088847589,1
0,359180.1714,7.387899476,1.74E-07,1
0,361771.7863,7.98326489,1.305361869,0
0,367024.8065,8.060626823,3.712458616,0
0,374638.2824,7.500189201,2.130053625,0
0,377147.4141,7.288144892,0.001620266,0
0,376261.6442,7.223340571,0.004115516,1
0,365971.8318,7.087086422,0.000112776,1
0,363434.24,7.350259568,0.02738019,1
0,365104.0349,8.223299972,0.118129105,0
0,367716.6737,7.912888395,1.331058972,0
0,370633.1885,7.652137174,2.84101815,0
0,371843.6599,7.469617743,1.785592958,0
0,369047.7774,7.534433671,0.260185755,1
0,362831.2119,7.189497249,0.155594277,1
0,356494.6032,7.485731835,1.231472208,1
0,363540.5226,8.408633454,0.000488057,0
0,370608.3651,8.099288312,0.005584024,0
0,371006.3651,7.944645368,0.002235372,0
0,372297.6911,7.869248374,0.018926807,0
0,378849.3983,7.556097522,1.28E-07,1
1,366810.0066,7.157637341,9.43E-07,1
0,356870.9748,7.315117183,0.737000006,1
1,366265.9085,8.592566022,1.87E-07,0
0,372200.9745,8.142700335,5.90E-07,0
0,377001.1182,8.142745078,0.956509865,0
1,377330.8241,7.947744547,0.342670872,0
0,376240.8174,7.909591045,1.42E-05,1
0,370396.4824,7.573211769,11.169913,1
0,372045.2075,7.874583359,8.01E-07,1
0,380657.318,8.738450157,2.46E-07,0
0,385347.4433,8.498276183,0.76125287,0
0,391324.0657,8.220432326,6.801232786,0
0,394706.8364,8.530429902,0.560503593,0
0,399871.9385,7.790416632,2.06E-08,1
0,391196.6186,7.449479012,1.095573623,1
0,382584.9079,7.604832129,0.087044255,1
0,381000.0772,8.453830309,0.300363834,0
0,382767.0569,8.127029075,2.00E-06,0
0,376022.3209,8.072010174,7.82E-08,0
0,376894.4505,7.910944287,1.74E-07,0
0,375672.21,7.716972197,1.743178419,1
0,366459.4188,7.302519359,6.278927544,1
0,361307.5916,7.552307405,0.000135298,1
0,363242.695,8.325970601,9.62E-07,0
0,366311.8662,8.046971097,0.018264134,0
0,367819.8454,7.738070785,0.000155784,0
0,363487.2261,7.444302869,0.123558758,0
0,350320.0856,7.235457241,1.10E-05,1
0,346593.9031,7.426284701,12.9369242,1
0,341734.7066,7.709395473,1.67E-07,1
0,343350.4788,8.346014284,0.002235372,0
5,344646.3632,7.482298598,0.01515346,1
0,346568.3697,7.048488015,0.038755833,1
1,343309.8884,7.529917101,0.032240623,1
20,349621.3878,8.136415847,1.36E-05,0
9,352147.9628,7.793925537,0.000895671,0
1,361578.0486,7.715874929,0.147617117,0
6,362322.0218,7.622004277,0.037853613,0
0,366054.3301,7.491666604,1.698745376,1
3,364893.0413,7.136724206,0.001292077,1
1,359180.1714,7.387899476,2.263911431,1
0,361771.7863,7.98326489,0.016537974,0
10,367024.8065,8.060626823,0.022854799,0
3,374638.2824,7.500189201,9.49E-06,0
3,377147.4141,7.288144892,0.003040284,0
0,376261.6442,7.223340571,0.005252038,1
0,365971.8318,7.087086422,0.002003771,1
2,363434.24,7.350259568,9.353760165,1
2,365104.0349,8.223299972,0.605714834,0
1,367716.6737,7.912888395,0.000715218,0
2,370633.1885,7.652137174,1.49E-05,0
3,371843.6599,7.469617743,0.069305316,0
2,369047.7774,7.534433671,0.000264258,1
3,362831.2119,7.189497249,13.90944965,1
1,356494.6032,7.485731835,1.479023005,1
1,363540.5226,8.408633454,1.154324627,0
7,370608.3651,8.099288312,0.000659507,0
3,371006.3651,7.944645368,0.003091714,0
2,372297.6911,7.869248374,0.00071647,0
3,378849.3983,7.556097522,2.805739071,1
0,366810.0066,7.157637341,0.087044214,1
0,356870.9748,7.315117183,0.000126925,1
5,366265.9085,8.592566022,1.46155642,0
1,372200.9745,8.142700335,0.400533113,0
3,377001.1182,8.142745078,0.370788893,0
2,377330.8241,7.947744547,0.009555759,0
0,376240.8174,7.909591045,2.31086697,1
13,370396.4824,7.573211769,0.00227768,1
7,372045.2075,7.874583359,0.59006513,1
20,380657.318,8.738450157,0.021959876,0
0,385347.4433,8.498276183,0.128303171,0
1,391324.0657,8.220432326,0.265212909,0
10,394706.8364,8.530429902,0.075712655,0
15,399871.9385,7.790416632,4.35E-07,1
0,391196.6186,7.449479012,0.001689777,1
3,382584.9079,7.604832129,0.007656089,1
16,381000.0772,8.453830309,1.394645104,0
5,382767.0569,8.127029075,0.217707012,0
7,376022.3209,8.072010174,0.541933067,0
2,376894.4505,7.910944287,0.064151585,0
1,375672.21,7.716972197,0.001562813,1
1,366459.4188,7.302519359,0.160252543,1
8,361307.5916,7.552307405,0.000659507,1
4,363242.695,8.325970601,4.37E-05,0
2,366311.8662,8.046971097,5.39E-07,0
3,367819.8454,7.738070785,0.004377742,0
1,363487.2261,7.444302869,0.54316902,0
6,350320.0856,7.235457241,0.019533101,1
1,346593.9031,7.426284701,1.69E-05,1
10,341734.7066,7.709395473,0.023893373,1
6,343350.4788,8.346014284,7.13E-05,0
0,344646.3632,7.482298598,0.002313264,1
0,346568.3697,7.048488015,16.42279483,1
0,343309.8884,7.529917101,2.36E-07,1
0,349621.3878,8.136415847,1.950071054,0
0,352147.9628,7.793925537,0.001214279,0
0,361578.0486,7.715874929,2.162207833,0
0,362322.0218,7.622004277,4.985447515,0
0,366054.3301,7.491666604,0.095887149,1
0,364893.0413,7.136724206,8.01E-07,1
0,359180.1714,7.387899476,1.333722593,1
0,361771.7863,7.98326489,0.301134674,0
0,367024.8065,8.060626823,0.29951134,0
0,374638.2824,7.500189201,2.30516118,0
0,377147.4141,7.288144892,0.572917506,0
0,376261.6442,7.223340571,7.81E-05,1
0,365971.8318,7.087086422,8.295279342,1
0,363434.24,7.350259568,3.07972833,1
0,365104.0349,8.223299972,0.236366508,0
0,367716.6737,7.912888395,1.325534547,0
0,370633.1885,7.652137174,0.001171613,0
0,371843.6599,7.469617743,3.12E-05,0
0,369047.7774,7.534433671,0.000430208,1
0,362831.2119,7.189497249,0.064572627,1
0,356494.6032,7.485731835,0.03544915,1
0,363540.5226,8.408633454,9.038447084,0
0,370608.3651,8.099288312,1.469734159,0
0,371006.3651,7.944645368,0.06742071,0
0,372297.6911,7.869248374,1.17202341,0
0,378849.3983,7.556097522,9.70485226,1
0,366810.0066,7.157637341,0.067013419,1
0,356870.9748,7.315117183,0.089526117,1
0,366265.9085,8.592566022,5.77E-07,0
0,372200.9745,8.142700335,0.248082074,0
0,377001.1182,8.142745078,0.000160161,0
0,377330.8241,7.947744547,0.013949057,0
0,376240.8174,7.909591045,0.160252543,1
0,370396.4824,7.573211769,0.034845153,1
0,372045.2075,7.874583359,0.001214185,1
0,380657.318,8.738450157,1.692209996,0
0,385347.4433,8.498276183,0.019834461,0
0,391324.0657,8.220432326,1.013616545,0
0,394706.8364,8.530429902,0.008484965,0
0,399871.9385,7.790416632,7.224349448,1
0,391196.6186,7.449479012,0.888419614,1
0,382584.9079,7.604832129,0.000114952,1
0,381000.0772,8.453830309,6.92E-05,0
0,382767.0569,8.127029075,0.487638752,0
0,376022.3209,8.072010174,6.80E-06,0
0,376894.4505,7.910944287,1.23E-07,0
0,375672.21,7.716972197,8.01E-07,1
0,366459.4188,7.302519359,0.678735267,1
0,361307.5916,7.552307405,0.003178239,1
0,363242.695,8.325970601,0.000299932,0
1,366311.8662,8.046971097,1.28E-07,0
0,367819.8454,7.738070785,3.68500003,0
0,363487.2261,7.444302869,0.047279847,0
0,350320.0856,7.235457241,0.101428275,1
0,346593.9031,7.426284701,1.27E-05,1
0,341734.7066,7.709395473,0.000667046,1
0,343350.4788,8.346014284,1.10E-05,0
0,344646.3632,7.482298598,12.30797751,1
0,346568.3697,7.048488015,0.002235372,1
0,343309.8884,7.529917101,0.004115426,1
0,349621.3878,8.136415847,1.876587275,0
0,352147.9628,7.793925537,0.007576695,0
0,361578.0486,7.715874929,0.001588487,0
0,362322.0218,7.622004277,0.064151585,0
0,366054.3301,7.491666604,1.25E-05,1
0,364893.0413,7.136724206,0.000272571,1
0,359180.1714,7.387899476,0.803749029,1
0,361771.7863,7.98326489,0.160252619,0
0,367024.8065,8.060626823,0.474051586,0
0,374638.2824,7.500189201,2.50E-05,0
0,377147.4141,7.288144892,0.126718733,0
0,376261.6442,7.223340571,7.554841665,1
0,365971.8318,7.087086422,0.885097931,1
0,363434.24,7.350259568,0.005338406,1
0,365104.0349,8.223299972,0.538124025,0
0,367716.6737,7.912888395,0.260610241,0
0,370633.1885,7.652137174,1.398422635,0
0,371843.6599,7.469617743,0.069248931,0
0,369047.7774,7.534433671,2.409333721,1
0,362831.2119,7.189497249,1.227462104,1
0,356494.6032,7.485731835,0.070599911,1
0,363540.5226,8.408633454,0.210448511,0
0,370608.3651,8.099288312,0.017857165,0
0,371006.3651,7.944645368,0.192454756,0
0,372297.6911,7.869248374,0.003033069,0
0,378849.3983,7.556097522,14.36848935,1
0,366810.0066,7.157637341,0.000358224,1
0,356870.9748,7.315117183,3.426836789,1
0,366265.9085,8.592566022,0.037043334,0
0,372200.9745,8.142700335,8.736111098,0
0,377001.1182,8.142745078,1.792473343,0
0,377330.8241,7.947744547,0.000172219,0
0,376240.8174,7.909591045,2.71E-06,1
0,370396.4824,7.573211769,1.65E-06,1
0,372045.2075,7.874583359,0.239977603,1
0,380657.318,8.738450157,0.053345856,0
0,385347.4433,8.498276183,0.310649732,0
0,391324.0657,8.220432326,0.543169146,0
0,394706.8364,8.530429902,1.018711756,0
0,399871.9385,7.790416632,3.586090382,1
0,391196.6186,7.449479012,3.008497527,1
0,382584.9079,7.604832129,0.020861081,1
0,381000.0772,8.453830309,7.79E-05,0
0,382767.0569,8.127029075,0.0106487,0
0,376022.3209,8.072010174,0.062334325,0
0,376894.4505,7.910944287,0.826079402,0
0,375672.21,7.716972197,0.217439,1
0,366459.4188,7.302519359,0.014385287,1
0,361307.5916,7.552307405,0.000143532,1
0,363242.695,8.325970601,2.30E-05,0
0,366311.8662,8.046971097,2.23E-08,0
0,367819.8454,7.738070785,1.00366634,0
1,363487.2261,7.444302869,0.004509123,0
0,350320.0856,7.235457241,0.838794764,1
0,346593.9031,7.426284701,0.01284754,1
0,341734.7066,7.709395473,0.00017272,1
0,343350.4788,8.346014284,0.037080524,0
0,344646.3632,7.482298598,2.953819387,1
0,346568.3697,7.048488015,0.899570893,1
0,343309.8884,7.529917101,0.002235413,1
1,349621.3878,8.136415847,0.004286198,0
1,352147.9628,7.793925537,0.086213474,0
1,361578.0486,7.715874929,5.74E-05,0
0,362322.0218,7.622004277,0.010280455,0
0,366054.3301,7.491666604,4.462966612,1
1,364893.0413,7.136724206,0.014435208,1
0,359180.1714,7.387899476,4.31E-05,1
1,361771.7863,7.98326489,0.000487133,0
1,367024.8065,8.060626823,0.455948846,0
1,374638.2824,7.500189201,2.25633511,0
0,377147.4141,7.288144892,0.003033069,0
0,376261.6442,7.223340571,0.002430667,1
0,365971.8318,7.087086422,0.001145564,1
1,363434.24,7.350259568,0.897705923,1
0,365104.0349,8.223299972,0.005445345,0
1,367716.6737,7.912888395,0.000228388,0
1,370633.1885,7.652137174,0.059867164,0
0,371843.6599,7.469617743,0.018882178,0
0,369047.7774,7.534433671,1.03E-07,1
1,362831.2119,7.189497249,0.500182903,1
0,356494.6032,7.485731835,0.083343646,1
0,363540.5226,8.408633454,1.789932663,0
0,370608.3651,8.099288312,1.531188226,0
0,371006.3651,7.944645368,0.108706876,0
0,372297.6911,7.869248374,0.047279746,0
0,378849.3983,7.556097522,4.35E-07,1
0,366810.0066,7.157637341,0.014960993,1
0,356870.9748,7.315117183,7.706043386,1
1,366265.9085,8.592566022,0.486346651,0
0,372200.9745,8.142700335,0.003034242,0
1,377001.1182,8.142745078,3.704446777,0
1,377330.8241,7.947744547,4.44E-07,0
0,376240.8174,7.909591045,0.000274474,1
0,370396.4824,7.573211769,4.416516542,1
0,372045.2075,7.874583359,0.175584013,1
0,380657.318,8.738450157,0.185975661,0
0,385347.4433,8.498276183,1.69E-05,0
0,391324.0657,8.220432326,1.03E-07,0
0,394706.8364,8.530429902,0.004470744,0
1,399871.9385,7.790416632,1.20162663,1
0,391196.6186,7.449479012,1.865893531,1
1,382584.9079,7.604832129,9.20E-06,1
0,381000.0772,8.453830309,0.434980429,0
1,382767.0569,8.127029075,0.000317454,0
0,376022.3209,8.072010174,0.59139953,0
1,376894.4505,7.910944287,1.71E-05,0
1,375672.21,7.716972197,1.091851292,1
1,366459.4188,7.302519359,0.295220624,1
1,361307.5916,7.552307405,1.444205949,1
1,363242.695,8.325970601,0.28350445,0
0,366311.8662,8.046971097,7.51E-07,0
1,367819.8454,7.738070785,5.90E-07,0
1,363487.2261,7.444302869,2.71E-06,0
1,350320.0856,7.235457241,0.988220793,1
0,346593.9031,7.426284701,1.08636099,1
0,341734.7066,7.709395473,4.46017603,1
1,343350.4788,8.346014284,2.048643615,0
0,344646.3632,7.482298598,0.737144485,1
0,346568.3697,7.048488015,0.001805072,1
0,343309.8884,7.529917101,0.112725091,1
0,349621.3878,8.136415847,0.000631469,0
0,352147.9628,7.793925537,0.021458435,0
0,361578.0486,7.715874929,0.023910985,0
0,362322.0218,7.622004277,4.35E-07,0
0,366054.3301,7.491666604,0.000273211,1
0,364893.0413,7.136724206,0.801262716,1
0,359180.1714,7.387899476,0.036493212,1
0,361771.7863,7.98326489,0.087044214,0
0,367024.8065,8.060626823,0.003033069,0
0,374638.2824,7.500189201,2.23E-08,0
0,377147.4141,7.288144892,3.12E-05,0
0,376261.6442,7.223340571,0.013478995,1
0,365971.8318,7.087086422,5.999066929,1
0,363434.24,7.350259568,2.21100011,1
0,365104.0349,8.223299972,0.562076748,0
0,367716.6737,7.912888395,0.047289712,0
0,370633.1885,7.652137174,0.008890359,0
0,371843.6599,7.469617743,0.012071575,0
0,369047.7774,7.534433671,0.008633826,1
0,362831.2119,7.189497249,0.023989147,1
0,356494.6032,7.485731835,0.160252543,1
0,363540.5226,8.408633454,0.437484079,0
0,370608.3651,8.099288312,0.092815202,0
0,371006.3651,7.944645368,4.477704461,0
0,372297.6911,7.869248374,1.040446591,0
0,378849.3983,7.556097522,20.89626533,1
0,366810.0066,7.157637341,5.504158783,1
0,356870.9748,7.315117183,0.003282453,1
0,366265.9085,8.592566022,1.581373677,0
0,372200.9745,8.142700335,0.001689815,0
0,377001.1182,8.142745078,4.68E-06,0
0,377330.8241,7.947744547,2.71E-06,0
0,376240.8174,7.909591045,0.109077196,1
0,370396.4824,7.573211769,0.543169004,1
0,372045.2075,7.874583359,0.000532555,1
0,380657.318,8.738450157,1.54149077,0
0,385347.4433,8.498276183,7.290010494,0
0,391324.0657,8.220432326,3.79E-08,0
0,394706.8364,8.530429902,3.095362376,0
0,399871.9385,7.790416632,0.464467142,1
0,391196.6186,7.449479012,0.000876087,1
0,382584.9079,7.604832129,2.229059085,1
0,381000.0772,8.453830309,2.211000018,0
0,382767.0569,8.127029075,24.92095463,0
0,376022.3209,8.072010174,0.896203807,0
0,376894.4505,7.910944287,5.050111537,0
0,375672.21,7.716972197,0.003203562,1
0,366459.4188,7.302519359,5.989863072,1
0,361307.5916,7.552307405,0.959224674,1
0,363242.695,8.325970601,0.034845153,0
0,366311.8662,8.046971097,0.138948276,0
0,367819.8454,7.738070785,0.129117647,0
0,363487.2261,7.444302869,2.63E-08,0
0,350320.0856,7.235457241,0.036326994,1
1,346593.9031,7.426284701,1.349400479,1
0,341734.7066,7.709395473,0.000659507,1
0,343350.4788,8.346014284,14.41393177,0
0,344646.3632,7.482298598,5.778911247,1
0,346568.3697,7.048488015,0.001647469,1
0,343309.8884,7.529917101,0.025680877,1
0,349621.3878,8.136415847,0.000430208,0
0,352147.9628,7.793925537,0.652317001,0
0,361578.0486,7.715874929,2.207997723,0
0,362322.0218,7.622004277,8.317573699,0
0,366054.3301,7.491666604,0.400315556,1
0,364893.0413,7.136724206,3.21E-07,1
0,359180.1714,7.387899476,3.775351843,1
0,361771.7863,7.98326489,0.300454925,0
0,367024.8065,8.060626823,3.228435967,0
1,374638.2824,7.500189201,0.027898113,0
0,377147.4141,7.288144892,6.52E-06,0
0,376261.6442,7.223340571,0.189907568,1
0,365971.8318,7.087086422,2.23E-08,1
0,363434.24,7.350259568,1.009756121,1
0,365104.0349,8.223299972,6.89E-05,0
0,367716.6737,7.912888395,0.003642554,0
0,370633.1885,7.652137174,4.168140769,0
0,371843.6599,7.469617743,0.153840022,0
0,369047.7774,7.534433671,0.217439009,1
0,362831.2119,7.189497249,0.000104671,1
0,356494.6032,7.485731835,6.01E-05,1
0,363540.5226,8.408633454,2.211000018,0
0,370608.3651,8.099288312,0.077042632,0
0,371006.3651,7.944645368,0.45039316,0
0,372297.6911,7.869248374,2.36E-07,0
1,378849.3983,7.556097522,0.128306195,1
0,366810.0066,7.157637341,1.462047805,1
6,356870.9748,7.315117183,0.055520805,1
0,366265.9085,8.592566022,0.026588139,0
0,372200.9745,8.142700335,2.068508247,0
0,377001.1182,8.142745078,0.054424486,0
0,377330.8241,7.947744547,0.153587319,0
5,376240.8174,7.909591045,1.481092447,1
0,370396.4824,7.573211769,3.780815637,1
3,372045.2075,7.874583359,15.46066131,1
0,380657.318,8.738450157,0.817297847,0
0,385347.4433,8.498276183,0.030861704,0
0,391324.0657,8.220432326,8.912911423,0
0,394706.8364,8.530429902,0.000716448,0
0,399871.9385,7.790416632,0.102136175,1
0,391196.6186,7.449479012,10.91843981,1
0,382584.9079,7.604832129,0.003689668,1
3,381000.0772,8.453830309,0.060012584,0
0,382767.0569,8.127029075,0.000336086,0
0,376022.3209,8.072010174,0.077059569,0
0,376894.4505,7.910944287,0.05441013,0
0,375672.21,7.716972197,0.028194028,1
1,366459.4188,7.302519359,1.124640961,1
0,361307.5916,7.552307405,0.760608005,1
0,363242.695,8.325970601,1.47421758,0
0,366311.8662,8.046971097,2.93E-05,0
0,367819.8454,7.738070785,0.011180705,0
0,363487.2261,7.444302869,0.023018379,0
0,350320.0856,7.235457241,2.461480847,1
0,346593.9031,7.426284701,8.12E-05,1
0,341734.7066,7.709395473,8.23E-09,1
0,343350.4788,8.346014284,0.027898113,0
0,344646.3632,7.482298598,1.97897681,1
0,346568.3697,7.048488015,0.029807177,1
0,343309.8884,7.529917101,6.026939198,1
1,349621.3878,8.136415847,1.584172211,0
0,352147.9628,7.793925537,0.000659507,0
0,361578.0486,7.715874929,0.160252543,0
0,362322.0218,7.622004277,0.003033069,0
0,366054.3301,7.491666604,0.2961134,1
0,364893.0413,7.136724206,0.000118557,1
0,359180.1714,7.387899476,0.010292937,1
0,361771.7863,7.98326489,5.57E-07,0
0,367024.8065,8.060626823,9.724475978,0
0,374638.2824,7.500189201,0.007873463,0
0,377147.4141,7.288144892,0.04303961,0
0,376261.6442,7.223340571,6.89E-05,1
0,365971.8318,7.087086422,6.650467396,1
0,363434.24,7.350259568,1.47E-06,1
0,365104.0349,8.223299972,3.12E-05,0
0,367716.6737,7.912888395,0.000286805,0
0,370633.1885,7.652137174,1.839546455,0
0,371843.6599,7.469617743,0.763308037,0
0,369047.7774,7.534433671,0.035131958,1
0,362831.2119,7.189497249,0.009816372,1
0,356494.6032,7.485731835,0.025381116,1
0,363540.5226,8.408633454,4.00E-05,0
0,370608.3651,8.099288312,0.034604228,0
0,371006.3651,7.944645368,0.543178204,0
0,372297.6911,7.869248374,0.000114813,0
0,378849.3983,7.556097522,3.373726878,1
0,366810.0066,7.157637341,0.016755056,1
0,356870.9748,7.315117183,5.73E-05,1
0,366265.9085,8.592566022,2.30E-05,0
0,372200.9745,8.142700335,0.271683847,0
0,377001.1182,8.142745078,3.439148503,0
0,377330.8241,7.947744547,4.11E-08,0
0,376240.8174,7.909591045,0.006066138,1
0,370396.4824,7.573211769,3.075316228,1
0,372045.2075,7.874583359,0.295032565,1
0,380657.318,8.738450157,9.46E-08,0
0,385347.4433,8.498276183,0.001647469,0
0,391324.0657,8.220432326,0.021231482,0
0,394706.8364,8.530429902,0.461649824,0
0,399871.9385,7.790416632,18.59281559,1
0,391196.6186,7.449479012,3.12E-05,1
0,382584.9079,7.604832129,0.000105688,1
0,381000.0772,8.453830309,1.032032571,0
0,382767.0569,8.127029075,0.553899687,0
0,376022.3209,8.072010174,3.439104338,0
0,376894.4505,7.910944287,1.047975627,0
0,375672.21,7.716972197,1.74E-07,1
0,366459.4188,7.302519359,0.778988916,1
0,361307.5916,7.552307405,0.007008421,1
0,363242.695,8.325970601,2.12E-07,0
0,366311.8662,8.046971097,0.078932793,0
0,367819.8454,7.738070785,0.005967899,0
0,363487.2261,7.444302869,0.019870051,0
0,350320.0856,7.235457241,0.174148844,1
0,346593.9031,7.426284701,1.12E-08,1
0,341734.7066,7.709395473,0.032875863,1
0,343350.4788,8.346014284,0.001647469,0
0,344646.3632,7.482298598,0.000530971,1
0,346568.3697,7.048488015,0.045407178,1
0,343309.8884,7.529917101,1.74E-07,1
0,349621.3878,8.136415847,0.0864233,0
0,352147.9628,7.793925537,4.35E-07,0
0,361578.0486,7.715874929,0.737013739,0
0,362322.0218,7.622004277,0.160280416,0
0,366054.3301,7.491666604,3.68E-06,1
0,364893.0413,7.136724206,0.018655225,1
0,359180.1714,7.387899476,0.126967056,1
0,361771.7863,7.98326489,0.886745164,0
0,367024.8065,8.060626823,0.163895097,0
0,374638.2824,7.500189201,0.400315556,0
0,377147.4141,7.288144892,0.652317057,0
0,376261.6442,7.223340571,0.003033069,1
0,365971.8318,7.087086422,3.202496554,1
0,363434.24,7.350259568,0.04535929,1
0,365104.0349,8.223299972,1.166126151,0
0,367716.6737,7.912888395,0.295039775,0
0,370633.1885,7.652137174,0.092391972,0
0,371843.6599,7.469617743,0.047279719,0
0,369047.7774,7.534433671,0.077042632,1
0,362831.2119,7.189497249,0.160252543,1
0,356494.6032,7.485731835,0.590065652,1
0,363540.5226,8.408633454,0.069747711,0
0,370608.3651,8.099288312,0.285099261,0
0,371006.3651,7.944645368,1.45E-05,0
0,372297.6911,7.869248374,5.16677747,0
0,378849.3983,7.556097522,0.004585647,1
0,366810.0066,7.157637341,3.311889684,1
0,356870.9748,7.315117183,3.788904341,1
0,366265.9085,8.592566022,0.013952739,0
0,372200.9745,8.142700335,1.89E-07,0
0,377001.1182,8.142745078,0.004833879,0
0,377330.8241,7.947744547,1.529153063,0
0,376240.8174,7.909591045,0.000264011,1
1,370396.4824,7.573211769,1.904414924,1
0,372045.2075,7.874583359,5.95E-05,1
0,380657.318,8.738450157,0.037883922,0
0,385347.4433,8.498276183,6.393138302,0
0,391324.0657,8.220432326,4.372766561,0
0,394706.8364,8.530429902,3.909954199,0
0,399871.9385,7.790416632,0.018926807,1
0,391196.6186,7.449479012,1.070823304,1
0,382584.9079,7.604832129,0.267317372,1
0,381000.0772,8.453830309,0.047676601,0
0,382767.0569,8.127029075,0.075354286,0
0,376022.3209,8.072010174,0.087044214,0
0,376894.4505,7.910944287,8.161476346,0
0,375672.21,7.716972197,0.0012357,1
0,366459.4188,7.302519359,29.22788765,1
0,361307.5916,7.552307405,0.011303347,1
0,363242.695,8.325970601,4.19E-05,0
0,366311.8662,8.046971097,1.514956744,0
0,367819.8454,7.738070785,2.79E-08,0
0,363487.2261,7.444302869,1.003669548,0
0,350320.0856,7.235457241,1.25E-05,1
0,346593.9031,7.426284701,0.878714153,1
0,341734.7066,7.709395473,0.000817733,1
0,343350.4788,8.346014284,1.92E-06,0
0,344646.3632,7.482298598,0.04735761,1
0,346568.3697,7.048488015,6.279081213,1
0,343309.8884,7.529917101,1.004947128,1
0,349621.3878,8.136415847,3.15528298,0
0,352147.9628,7.793925537,0.836896623,0
0,361578.0486,7.715874929,0.295032844,0
0,362322.0218,7.622004277,0.900763603,0
0,366054.3301,7.491666604,5.299824002,1
0,364893.0413,7.136724206,0.002130716,1
0,359180.1714,7.387899476,6.903075301,1
0,361771.7863,7.98326489,5.74E-05,0
0,367024.8065,8.060626823,0.113561641,0
0,374638.2824,7.500189201,0.934512682,0
0,377147.4141,7.288144892,0.957519445,0
0,376261.6442,7.223340571,10.85723664,1
0,365971.8318,7.087086422,0.001074672,1
0,363434.24,7.350259568,1.027045209,1
0,365104.0349,8.223299972,7.28E-06,0
2,367716.6737,7.912888395,2.790296267,0
0,370633.1885,7.652137174,0.249418693,0
0,371843.6599,7.469617743,0.03828395,0
0,369047.7774,7.534433671,0.017076743,1
0,362831.2119,7.189497249,2.144431438,1
0,356494.6032,7.485731835,0.041121819,1
0,363540.5226,8.408633454,1.304453467,0
0,370608.3651,8.099288312,1.684566995,0
0,371006.3651,7.944645368,7.216128372,0
0,372297.6911,7.869248374,0.065123739,0
0,378849.3983,7.556097522,1.57E-06,1
0,366810.0066,7.157637341,0.000486057,1
0,356870.9748,7.315117183,1.022959366,1
0,366265.9085,8.592566022,4.11E-08,0
0,372200.9745,8.142700335,0.172404208,0
0,377001.1182,8.142745078,0.003042786,0
0,377330.8241,7.947744547,1.13950431,0
0,376240.8174,7.909591045,0.004470744,1
0,370396.4824,7.573211769,3.120135056,1
0,372045.2075,7.874583359,2.921377563,1
0,380657.318,8.738450157,1.244445003,0
0,385347.4433,8.498276183,1.975517729,0
0,391324.0657,8.220432326,0.008237345,0
0,394706.8364,8.530429902,1.630719625,0
1,399871.9385,7.790416632,0.000336268,1
0,391196.6186,7.449479012,0.550881953,1
0,382584.9079,7.604832129,8.240215731,1
1,381000.0772,8.453830309,0.000622661,0
0,382767.0569,8.127029075,0.543169004,0
0,376022.3209,8.072010174,1.40E-07,0
0,376894.4505,7.910944287,1.47E-06,0
0,375672.21,7.716972197,0.590530622,1
0,366459.4188,7.302519359,0.428323155,1
0,361307.5916,7.552307405,0.002235372,1
0,363242.695,8.325970601,9.46E-08,0
0,366311.8662,8.046971097,0.030330689,0
0,367819.8454,7.738070785,0.013949647,0
0,363487.2261,7.444302869,0.897571888,0
0,350320.0856,7.235457241,2.79E-08,1
0,346593.9031,7.426284701,0.74258403,1
0,341734.7066,7.709395473,0.000317063,1
0,343350.4788,8.346014284,6.841242966,0
0,344646.3632,7.482298598,9.46E-08,1
0,346568.3697,7.048488015,0.04184717,1
0,343309.8884,7.529917101,0.000182467,1
0,349621.3878,8.136415847,0.313441225,0
0,352147.9628,7.793925537,0.217439,0
0,361578.0486,7.715874929,0.564480471,0
0,362322.0218,7.622004277,1.12E-08,0
0,366054.3301,7.491666604,0.001432896,1
0,364893.0413,7.136724206,0.065480673,1
2,359180.1714,7.387899476,1.28E-07,1
0,361771.7863,7.98326489,0.962051698,0
0,367024.8065,8.060626823,2.736082,0
0,374638.2824,7.500189201,1.569849522,0
1,377147.4141,7.288144892,0.001194136,0
0,376261.6442,7.223340571,0.003033135,1
0,365971.8318,7.087086422,8.31E-05,1
0,363434.24,7.350259568,0.0201792,1
0,365104.0349,8.223299972,0.08706115,0
0,367716.6737,7.912888395,0.980990462,0
0,370633.1885,7.652137174,2.093830376,0
