CustomerID,Age,Income,HomeVal,Tenure,DirectDeposit,Loan,NumAccounts,Dist,MktShare,ChurnTime,Censored
688,57,10.5,22.5,14.04791239,0,0,1,1.760857143,0.090258955,10.1,0
689,57,2.8,8.7,4.369609856,0,0,1,0.847,0.354259502,7.4,0
690,67,4.8,32.5,4.224503765,1,1,3,1.984634146,0.07121808,11.1,0
691,47,15,37.5,3.920602327,1,1,6,1.984634146,0.07121808,7.7,0
692,57,8.5,32.5,3.052703628,1,1,2,1.984634146,0.07121808,9.3,0
693,77,2.3,16.3,2.800821355,0,0,3,2.29875,0.090258955,12,0
694,52,6.5,11.3,9.971252567,1,0,1,0.847,0.354259502,0.2,0
695,62,2.8,18.7,6.850102669,1,0,1,2.29875,0.090258955,10.4,1
696,70,3.8,16.3,2.362765229,1,0,2,2.29875,0.090258955,8.4,0
697,47,15,37.5,2.310746064,0,0,1,1.984634146,0.07121808,4,0
698,42,8.5,27.5,2.847364819,1,0,3,1.984634146,0.07121808,6.3,0
699,52,15,37.5,2.088980151,0,0,1,1.984634146,0.07121808,9.3,0
700,42,15,27.5,2.239561944,0,0,2,1.984634146,0.07121808,5.6,0
701,67,8.5,27.5,2.778918549,1,0,1,1.984634146,0.07121808,0.7,0
702,57,1.8,13.7,1.075975359,1,0,1,0.847,0.354259502,7.3,0
703,77,9.5,27.5,2.803559206,0,0,2,1.760857143,0.090258955,9.6,0
704,27,3.3,11.3,3.318275154,0,0,2,0.847,0.354259502,0.4,0
705,47,15,55,2.510609172,0,0,2,1.984634146,0.07121808,1.8,0
706,37,4.3,11.3,2.338124572,1,0,2,0.847,0.354259502,4.9,0
707,27,3.3,27.5,0.788501027,1,0,2,1.984634146,0.07121808,9.7,1
708,47,8.5,13.7,1.976728268,0,0,1,0.847,0.354259502,7.5,0
709,67,15,16.3,31.79739904,0,0,2,1.760857143,0.090258955,18.2,0
710,77,15,32.5,32.29295003,1,0,2,1.760857143,0.090258955,4.2,1
711,57,6.5,13.7,1.664613279,0,0,2,2.29875,0.090258955,12.1,0
712,57,15,55,7.537303217,1,0,2,1.984634146,0.07121808,11.2,0
713,52,5.3,22.5,10.71594798,0,1,3,1.760857143,0.090258955,13.8,0
714,42,3.8,27.5,24.45995893,1,1,4,1.760857143,0.090258955,9.4,0
715,72,6.5,37.5,0.796714579,0,0,2,1.984634146,0.07121808,8.1,0
716,52,11.5,6.3,10.18480493,1,1,5,1.984634146,0.07121808,7,0
717,77,5.3,27.5,12.38877481,0,0,3,1.984634146,0.07121808,17.3,0
718,72,6.5,27.5,13.46201232,1,0,2,1.984634146,0.07121808,10,0
719,52,15,37.5,8.41615332,0,0,2,1.984634146,0.07121808,10.8,0
720,62,1.3,13.7,10.84736482,1,0,1,0.847,0.354259502,14.1,1
721,52,9.5,16.3,17.33333333,0,0,2,0.847,0.354259502,6.3,0
722,67,3.3,16.3,18.88843258,1,0,2,0.847,0.354259502,10.2,0
723,42,3.8,8.7,10.17659138,0,0,2,0.847,0.354259502,2.7,1
724,77,3.8,13.7,13.26488706,0,0,2,0.847,0.354259502,7.1,0
725,57,4.3,18.7,32.52566735,1,1,4,0.847,0.354259502,11.1,0
726,72,1.3,13.7,18.67761807,1,0,1,0.847,0.354259502,11.4,1
727,42,5.8,13.7,15.37303217,1,1,4,0.847,0.354259502,7.9,1
728,77,1.8,8.7,12.97467488,0,0,2,0.847,0.354259502,13.3,0
729,72,7.5,16.3,24.46543463,1,0,3,0.847,0.354259502,12,0
730,42,4.3,11.3,12.57221082,1,1,5,0.847,0.354259502,2.5,0
731,32,4.3,13.7,15.6495551,0,0,3,0.847,0.354259502,5.7,1
732,77,15,18.7,19.27994524,0,0,4,0.847,0.354259502,7.2,0
733,67,5.3,13.7,26.12183436,1,0,4,0.847,0.354259502,5.5,0
734,77,0.5,8.7,41.58521561,0,0,3,0.847,0.354259502,13.6,0
735,42,5.8,11.3,11.38398357,1,0,4,0.847,0.354259502,7.4,0
736,62,15,150,18.29158111,0,1,5,0.847,0.354259502,14.4,0
737,67,4.3,13.7,31.42231348,1,0,4,0.847,0.354259502,11.5,0
738,42,2.8,11.3,14.75975359,0,0,1,0.847,0.354259502,6.3,1
739,42,7.5,16.3,11.77549624,0,0,3,0.847,0.354259502,9.8,0
740,77,5.3,22.5,16.12320329,0,1,4,0.847,0.354259502,5.1,0
741,57,2.3,11.3,8.613278576,1,0,2,0.847,0.354259502,6.5,1
742,72,1.3,8.7,26.31622177,0,0,4,0.847,0.354259502,2.1,0
743,37,4.8,13.7,17.07871321,1,0,2,0.847,0.354259502,6.4,0
744,77,1.8,13.7,12.45995893,0,0,1,0.847,0.354259502,3.3,1
745,62,3.8,13.7,16.77207392,1,1,4,0.847,0.354259502,10.2,0
746,57,7.5,13.7,14.30527036,1,0,1,0.847,0.354259502,2.5,0
747,77,2.3,13.7,7.427789186,0,0,1,0.847,0.354259502,6.9,1
748,67,6.5,22.5,36.24914442,1,1,6,0.847,0.354259502,5.9,0
749,62,4.8,11.3,12.82409309,0,0,3,0.847,0.354259502,9.7,0
750,72,3.3,13.7,42.75427789,1,0,2,0.847,0.354259502,12.6,0
751,72,2.3,18.7,16.93360712,0,0,2,0.847,0.354259502,5.6,1
752,42,4.8,11.3,23.08281999,0,0,1,0.847,0.354259502,4.6,0
753,37,2.8,11.3,13.17727584,1,0,3,0.847,0.354259502,7.8,1
754,72,0.5,16.3,19.95619439,0,0,3,0.847,0.354259502,11.4,1
755,42,4.8,13.7,14.37371663,1,0,2,0.847,0.354259502,5.1,0
756,52,9.5,16.3,18.63928816,1,0,2,0.847,0.354259502,8.2,0
757,67,2.8,8.7,25.47022587,1,0,2,0.847,0.354259502,12.6,0
758,57,11.5,16.3,27.50171116,0,1,4,0.847,0.354259502,8.2,1
759,42,4.8,8.7,17.89185489,1,0,2,0.847,0.354259502,9.1,0
760,77,2.8,11.3,24.99931554,1,0,2,0.847,0.354259502,7.2,0
761,57,7.5,11.3,13.74401095,0,0,2,0.847,0.354259502,11.2,0
762,32,10.5,37.5,6.532511978,1,1,4,1.984634146,0.07121808,4,0
763,57,6.5,18.7,6.488706366,1,0,3,0.847,0.354259502,3.4,0
764,37,5.3,8.7,13.45653662,0,1,2,0.847,0.354259502,7.2,0
765,42,15,47.5,2.220396988,0,0,2,1.984634146,0.07121808,7.1,0
766,47,9.5,37.5,16.06023272,0,1,5,1.984634146,0.07121808,0.5,1
767,42,4.8,16.3,2.507871321,1,1,4,0.847,0.354259502,8,0
768,52,12.5,37.5,1.648186174,0,0,2,1.984634146,0.07121808,1.5,0
769,57,4.8,13.7,2.277891855,1,1,5,2.29875,0.090258955,7.2,0
770,42,15,22.5,5.418206708,1,0,2,1.984634146,0.07121808,1.5,1
771,37,10.5,32.5,5.316906229,0,0,2,1.984634146,0.07121808,3.3,0
772,47,15,37.5,5.212867899,0,0,2,1.984634146,0.07121808,8,0
773,67,15,32.5,3.471594798,0,1,4,1.984634146,0.07121808,0.9,0
774,21,7.5,16.3,16.44900753,1,0,2,0.847,0.354259502,8.6,0
775,47,6.5,22.5,4.898015058,1,0,1,1.627380952,0.578524105,8.4,0
776,37,5.3,22.5,4.752908967,0,0,2,1.627380952,0.578524105,8,0
777,42,8.5,27.5,1.760438056,0,0,1,1.627380952,0.578524105,9,1
778,42,3.3,22.5,1.423682409,1,0,2,1.627380952,0.578524105,3.9,1
779,52,11.5,27.5,2.151950719,0,0,1,1.627380952,0.578524105,4.9,0
780,72,7.5,32.5,3.550992471,0,0,2,1.627380952,0.578524105,7.3,1
781,47,15,32.5,2.15468857,1,0,2,1.627380952,0.578524105,9.1,0
782,47,9.5,22.5,2.874743327,0,0,2,1.627380952,0.578524105,9.1,0
783,47,11.5,27.5,1.065023956,0,0,2,1.627380952,0.578524105,7.4,0
784,47,15,32.5,18.34086242,1,0,2,1.627380952,0.578524105,16.2,0
785,62,4.8,18.7,1.587953457,0,0,2,1.627380952,0.578524105,11.9,0
786,27,7.5,27.5,12.53935661,0,0,2,1.627380952,0.578524105,2.9,0
787,42,5.3,22.5,17.08418891,0,1,5,1.627380952,0.578524105,9.1,0
788,62,7.5,22.5,7.934291581,1,1,5,1.627380952,0.578524105,8,0
789,52,12.5,27.5,7.68788501,0,1,4,1.627380952,0.578524105,9,0
790,77,4.3,22.5,12.85968515,1,0,2,1.627380952,0.578524105,6,1
791,77,4.3,16.3,12.00821355,1,0,4,1.627380952,0.578524105,13.9,0
792,77,12.5,22.5,14.7871321,0,0,3,1.627380952,0.578524105,5,1
793,77,2.8,22.5,24.75017112,1,0,3,1.627380952,0.578524105,5.3,1
794,62,3.3,18.7,8.796714579,0,0,2,1.627380952,0.578524105,3,0
795,42,3.8,22.5,18.41752225,1,1,5,1.627380952,0.578524105,7.6,1
796,42,15,42.5,10.35181383,0,1,3,1.627380952,0.578524105,3.3,1
797,47,6.5,16.3,54.99794661,0,0,2,1.627380952,0.578524105,3.8,0
798,72,3.3,22.5,12.48186174,0,0,6,1.627380952,0.578524105,9.6,0
799,52,6.5,13.7,22.82272416,1,1,6,2.421428571,0.010311526,12.2,0
800,77,3.3,22.5,8.933607118,0,0,3,1.627380952,0.578524105,1.1,0
801,52,11.5,27.5,23.93702943,0,0,2,1.627380952,0.578524105,12.6,0
802,52,15,22.5,5.048596852,0,0,1,1.627380952,0.578524105,7.5,0
803,67,15,37.5,1.976728268,0,1,3,1.627380952,0.578524105,1.9,0
804,52,13.5,22.5,5.177275839,0,0,1,1.627380952,0.578524105,9.6,0
805,47,15,42.5,20.30116359,0,0,2,1.192424242,0.389737561,4.3,0
806,62,5.8,22.5,6.034223135,1,0,2,1.192424242,0.389737561,4.4,0
807,37,11.5,32.5,5.831622177,0,0,1,1.192424242,0.389737561,13,0
808,62,15,150,20.49828884,1,0,1,1.192424242,0.389737561,10.1,0
809,42,10.5,27.5,5.127994524,1,0,3,1.192424242,0.389737561,10.5,0
810,52,15,32.5,3.436002738,0,0,1,1.192424242,0.389737561,11.3,0
811,62,15,42.5,3.419575633,1,0,1,1.192424242,0.389737561,12.9,0
812,42,8.5,27.5,3.460643395,0,0,2,1.192424242,0.389737561,9.8,0
813,57,8.5,27.5,19.66324435,1,1,5,1.192424242,0.389737561,8.8,0
814,52,15,37.5,18.31348392,1,0,3,1.192424242,0.389737561,6.8,1
815,77,7.5,27.5,14.19849418,1,1,4,1.192424242,0.389737561,7,0
816,42,9.5,37.5,7.523613963,0,1,3,1.192424242,0.389737561,6.1,0
817,42,15,42.5,1.943874059,1,1,4,1.192424242,0.389737561,9.1,1
818,21,8.5,22.5,13.83709788,0,0,2,1.192424242,0.389737561,12.6,0
819,42,7.5,22.5,28.12594114,1,1,4,1.192424242,0.389737561,8.9,0
820,47,15,32.5,24.5229295,1,0,4,1.192424242,0.389737561,1.8,0
821,52,13.5,22.5,10.75154004,0,1,4,1.192424242,0.389737561,0.9,0
822,77,4.8,32.5,32.61054073,1,0,2,1.192424242,0.389737561,15.7,1
823,42,13.5,27.5,18.07802875,1,0,2,1.192424242,0.389737561,13.2,0
824,52,15,27.5,22.98425736,1,1,4,1.192424242,0.389737561,12.1,0
825,77,11.5,27.5,35.11293635,1,0,3,1.192424242,0.389737561,9.6,0
826,47,15,32.5,12.48459959,0,0,1,1.192424242,0.389737561,9.3,0
827,52,9.5,27.5,6.765229295,1,0,2,1.192424242,0.389737561,2.2,0
828,77,1.3,22.5,13.11704312,0,0,2,1.192424242,0.389737561,8.1,0
829,57,4.8,18.7,13.5523614,0,0,3,1.192424242,0.389737561,4.1,1
830,62,11.5,32.5,29.23477071,1,1,3,1.192424242,0.389737561,4,1
831,47,15,32.5,18.87748118,1,1,6,1.192424242,0.389737561,6.3,1
832,52,15,27.5,14.19301848,1,0,2,1.192424242,0.389737561,6.6,1
833,77,7.5,22.5,44.67077344,1,0,2,1.192424242,0.389737561,8.1,1
834,67,8.5,22.5,12.61327858,1,0,3,1.192424242,0.389737561,9.3,0
835,47,15,27.5,12.50376455,1,1,4,1.192424242,0.389737561,5.3,1
836,62,6.5,150,10.12457221,1,0,2,1.192424242,0.389737561,15.7,0
837,77,6.5,22.5,13.13347023,0,0,2,1.192424242,0.389737561,12.4,0
838,77,9.5,27.5,14.16563997,0,0,2,1.192424242,0.389737561,6.8,1
839,47,13.5,27.5,8.971937029,1,0,2,1.192424242,0.389737561,7.1,1
840,70,5.3,22.5,28.19438741,0,0,6,1.192424242,0.389737561,7.1,0
841,62,8.5,37.5,13.15811088,1,0,3,1.192424242,0.389737561,14.3,0
842,42,7.5,22.5,12.23545517,1,0,2,1.192424242,0.389737561,1.6,1
843,57,8.5,27.5,12.15058179,1,0,1,1.192424242,0.389737561,13.1,0
844,72,4.3,16.3,26.19849418,0,0,6,1.192424242,0.389737561,3.9,1
845,62,9.5,22.5,8.03559206,0,0,2,1.192424242,0.389737561,2.8,0
846,52,15,32.5,16.76933607,1,1,7,1.192424242,0.389737561,8.6,0
847,67,10.5,37.5,15.18959617,0,0,3,1.192424242,0.389737561,4.8,1
848,42,5.8,22.5,10.90485969,0,0,2,1.192424242,0.389737561,13.2,0
849,77,9.5,27.5,7.044490075,1,0,3,1.192424242,0.389737561,9.4,1
850,52,11.5,37.5,15.48528405,0,0,2,1.192424242,0.389737561,6.4,0
851,77,6.5,32.5,20.45995893,0,0,1,1.192424242,0.389737561,5.7,0
852,57,9.5,32.5,21.36071184,1,0,2,1.192424242,0.389737561,9.9,0
853,47,15,37.5,17.76865161,1,1,7,1.192424242,0.389737561,5.2,0
854,67,5.3,32.5,13.5468857,1,1,4,1.192424242,0.389737561,13.2,1
855,42,12.5,37.5,15.24435318,0,0,3,1.192424242,0.389737561,3.2,1
856,37,10.5,37.5,13.90006845,1,0,3,1.192424242,0.389737561,3.4,0
857,52,12.5,27.5,42.4202601,1,0,3,1.192424242,0.389737561,8.2,1
858,37,10.5,27.5,21.59890486,1,1,5,1.192424242,0.389737561,2.2,1
859,67,8.5,37.5,12.99657769,1,0,2,1.192424242,0.389737561,6.2,0
860,52,15,37.5,13.97946612,0,0,1,1.192424242,0.389737561,11.4,0
861,57,15,32.5,8.87063655,1,1,3,1.192424242,0.389737561,10.3,0
862,52,10.5,37.5,17.0568104,0,0,3,1.192424242,0.389737561,12.8,0
863,52,9.5,27.5,12.678987,1,0,4,1.192424242,0.389737561,4,0
864,72,6.5,27.5,16.21629021,1,0,2,1.192424242,0.389737561,7.8,0
865,52,15,42.5,18.05612594,0,0,3,1.192424242,0.389737561,7.6,0
866,57,15,37.5,20.1670089,1,0,3,1.192424242,0.389737561,6.4,0
867,47,11.5,37.5,18.03422314,1,0,4,1.192424242,0.389737561,6.3,0
868,37,10.5,27.5,12.80492813,1,0,2,1.192424242,0.389737561,9.4,0
869,27,5.3,18.7,10.091718,1,0,3,1.192424242,0.389737561,11.2,0
870,57,15,37.5,19.43874059,1,0,2,1.192424242,0.389737561,3.4,0
871,57,12.5,22.5,23.51540041,1,0,1,1.192424242,0.389737561,6.9,0
872,57,15,32.5,14.14647502,1,1,6,1.192424242,0.389737561,3.4,0
873,57,10.5,27.5,12.80219028,0,1,2,1.192424242,0.389737561,7.4,0
874,57,9.5,27.5,16.53935661,1,0,4,1.192424242,0.389737561,7,1
875,67,4.8,13.7,13.40451745,1,0,3,1.192424242,0.389737561,6.9,0
876,57,7.5,27.5,11.25530459,1,0,3,1.192424242,0.389737561,13.1,1
877,32,12.5,27.5,11.30732375,1,0,1,1.192424242,0.389737561,1.1,0
878,37,11.5,32.5,9.344284737,1,0,2,1.192424242,0.389737561,9.2,0
879,47,15,32.5,25.34154689,0,0,2,1.192424242,0.389737561,2.8,0
880,42,13.5,32.5,12.74743327,1,0,5,1.192424242,0.389737561,7.9,0
881,57,6.5,27.5,9.311430527,0,0,1,1.192424242,0.389737561,10,0
882,77,2.3,13.7,7.06091718,1,0,1,1.192424242,0.389737561,13,0
883,52,15,42.5,6.094455852,1,1,5,1.192424242,0.389737561,3.5,1
884,52,11.5,32.5,6.058863792,0,0,2,1.192424242,0.389737561,4.3,0
885,62,11.5,27.5,4.041067762,1,0,2,1.192424242,0.389737561,7.8,0
886,47,15,37.5,5.46201232,1,1,3,1.192424242,0.389737561,1.3,0
887,32,12.5,37.5,15.96440794,1,0,4,1.192424242,0.389737561,10.3,0
888,77,7.5,32.5,8.922655715,0,0,1,1.192424242,0.389737561,6.7,0
889,72,8.5,27.5,4.046543463,1,1,2,1.192424242,0.389737561,4.5,0
890,72,7.5,32.5,24.48186174,1,0,3,1.192424242,0.389737561,5.6,0
891,77,6.5,32.5,1.804243669,1,0,1,1.192424242,0.389737561,6.9,0
892,52,15,37.5,27.08281999,1,1,7,1.192424242,0.389737561,8.4,0
893,62,15,42.5,5.653661875,0,0,1,1.192424242,0.389737561,6.7,0
894,42,10.5,27.5,3.854893908,0,0,2,1.192424242,0.389737561,10.5,0
895,42,15,27.5,22.34907598,1,1,4,1.192424242,0.389737561,9.7,0
896,42,15,37.5,7.715263518,1,0,2,1.192424242,0.389737561,9.1,0
897,42,6.5,18.7,5.549623546,0,0,1,1.218235294,0.256048544,0.6,1
898,27,4.8,22.5,4.375085558,0,0,1,1.218235294,0.256048544,3.5,0
899,37,8.5,22.5,11.77002053,0,0,2,1.218235294,0.256048544,6.1,0
900,47,15,42.5,1.708418891,1,0,2,1.758518519,0.07121808,9.4,0
901,67,6.5,37.5,28.46269678,1,0,2,1.758518519,0.07121808,9.7,0
902,77,13.5,75,31.21149897,0,0,1,1.758518519,0.07121808,7.3,0
903,47,9.5,27.5,17.03764545,1,0,2,3.238333333,0.080065186,3.9,0
904,37,7.5,32.5,10.21218344,0,0,3,3.238333333,0.080065186,4,1
905,57,4.8,22.5,9.664613279,0,0,1,1.218235294,0.256048544,9.5,0
906,57,15,47.5,2.839151266,0,1,6,1.758518519,0.07121808,3.4,1
907,57,7.5,22.5,3.58384668,0,0,2,1.218235294,0.256048544,7.5,0
908,52,15,42.5,8.462696783,1,0,2,3.238333333,0.080065186,8,0
909,47,3.3,18.7,3.049965777,0,1,5,1.218235294,0.256048544,9.2,0
910,62,10.5,27.5,3.411362081,0,0,2,3.238333333,0.080065186,1.5,0
911,27,5.8,18.7,10.62559891,1,0,3,1.218235294,0.256048544,11.5,0
912,57,15,32.5,17.78507871,0,0,1,1.758518519,0.07121808,5,0
913,77,4.8,32.5,2.704996578,0,0,2,1.758518519,0.07121808,7.9,1
914,57,5.8,27.5,54.99794661,0,0,2,1.218235294,0.256048544,10.3,0
915,77,7.5,27.5,31.21149897,0,0,3,1.758518519,0.07121808,8.9,1
916,37,4.3,22.5,1.9137577,1,1,2,1.218235294,0.256048544,10.2,0
917,52,12.5,32.5,1.837097878,1,0,1,1.758518519,0.07121808,8.9,0
918,21,7.5,27.5,1.5633128,0,0,1,3.238333333,0.080065186,9.2,0
919,37,15,32.5,1.467488022,0,0,1,1.758518519,0.07121808,6.2,0
920,67,7.5,27.5,23.1321013,1,1,3,1.758518519,0.07121808,5.6,0
921,32,13.5,27.5,9.733059548,1,0,2,3.238333333,0.080065186,10.8,0
922,42,5.3,22.5,10.90485969,0,1,6,1.218235294,0.256048544,12.6,1
923,47,6.5,22.5,19.64134155,1,0,3,1.218235294,0.256048544,8.3,0
924,57,4.8,22.5,11.52361396,1,0,3,1.218235294,0.256048544,2.5,0
925,62,6.5,22.5,8.928131417,0,0,2,1.218235294,0.256048544,9.3,0
926,57,5.3,22.5,18.9596167,0,1,4,1.218235294,0.256048544,6.2,0
927,52,10.5,32.5,17.86995209,1,0,4,1.218235294,0.256048544,1.7,1
928,47,4.8,22.5,13.0294319,0,0,2,1.218235294,0.256048544,5.9,0
929,52,5.8,22.5,9.823408624,0,0,5,3.238333333,0.080065186,4.8,0
930,77,5.8,27.5,8.646132786,1,1,4,3.238333333,0.080065186,7.9,0
931,52,15,32.5,27.12936345,1,1,4,3.238333333,0.080065186,14.1,0
932,42,9.5,22.5,12.81861739,0,0,2,1.218235294,0.256048544,9.8,0
933,42,7.5,22.5,17.35249829,0,1,5,1.218235294,0.256048544,11.9,0
934,77,5.3,16.3,20.73648186,1,0,3,1.218235294,0.256048544,16.1,0
935,42,11.5,27.5,12.56947296,0,0,1,3.238333333,0.080065186,2.4,0
936,52,15,27.5,18.68309377,1,1,5,3.238333333,0.080065186,2.6,0
937,70,5.8,27.5,16.67351129,1,1,6,1.218235294,0.256048544,10.8,1
938,70,3.3,1.3,12.08487337,1,0,1,1.758518519,0.07121808,11.2,0
939,37,5.3,22.5,14.17932923,1,1,4,1.218235294,0.256048544,4.6,0
940,42,10.5,27.5,13.37713895,1,0,1,1.218235294,0.256048544,5.4,0
941,52,9.5,27.5,11.26899384,1,1,5,3.238333333,0.080065186,5.7,0
942,57,15,22.5,10.68309377,0,1,3,3.238333333,0.080065186,9.5,0
943,42,15,37.5,21.50308008,0,0,6,1.758518519,0.07121808,9.5,0
944,72,6.5,27.5,14.58726899,0,0,3,1.218235294,0.256048544,7.3,0
945,52,9.5,22.5,17.56057495,0,1,7,1.218235294,0.256048544,6.5,0
946,52,7.5,22.5,13.89459275,0,1,3,1.218235294,0.256048544,7.6,0
947,32,9.5,37.5,16.47364819,1,1,3,3.238333333,0.080065186,9.1,0
948,42,11.5,27.5,10.17659138,1,0,1,3.238333333,0.080065186,6.7,0
949,37,8.5,22.5,11.10746064,1,1,4,1.218235294,0.256048544,11.2,0
950,47,3.8,18.7,12.678987,1,0,1,1.218235294,0.256048544,10,1
951,67,7.5,27.5,10.72416153,0,0,1,3.238333333,0.080065186,5.1,0
952,72,7.5,22.5,13.62354552,1,0,3,3.238333333,0.080065186,5.6,0
953,47,9.5,32.5,10.73785079,0,0,2,3.238333333,0.080065186,7.5,0
954,72,5.3,22.5,54.99794661,1,0,3,1.218235294,0.256048544,15.1,0
955,37,6.5,22.5,12.45722108,0,0,3,1.218235294,0.256048544,0.3,1
956,70,3.8,16.3,11.01163587,0,0,2,1.218235294,0.256048544,7.6,0
957,37,9.5,27.5,9.793292266,0,1,4,3.238333333,0.080065186,10.7,0
958,77,8.5,18.7,18.32991102,0,0,2,1.218235294,0.256048544,4.9,0
959,77,9.5,27.5,54.99794661,0,1,4,3.238333333,0.080065186,14,0
960,57,12.5,27.5,10.80082136,0,0,1,3.238333333,0.080065186,0.8,1
961,72,2.8,22.5,10.4312115,1,0,3,1.218235294,0.256048544,2.7,0
962,52,10.5,32.5,12.54483231,1,0,1,3.238333333,0.080065186,2.6,1
963,57,13.5,65,25.99863108,1,1,5,3.238333333,0.080065186,7.6,0
964,67,6.5,22.5,15.49623546,1,1,6,1.218235294,0.256048544,9.2,0
965,57,15,32.5,17.04312115,0,0,3,1.758518519,0.07121808,1.2,0
966,52,11.5,27.5,6.847364819,1,0,4,3.238333333,0.080065186,4.3,0
967,47,8.5,22.5,27.08281999,1,0,6,1.218235294,0.256048544,6.8,1
968,72,7.5,22.5,10.82819986,1,1,7,1.218235294,0.256048544,6.6,0
969,57,10.5,27.5,18.65023956,0,1,6,1.218235294,0.256048544,0.6,0
970,52,4.3,27.5,11.24161533,1,0,2,3.238333333,0.080065186,7.3,1
971,62,8.5,22.5,10.64202601,1,0,2,1.218235294,0.256048544,15.9,0
972,52,15,27.5,18.52156058,1,0,3,3.238333333,0.080065186,4.6,0
973,72,3.8,13.7,9.831622177,1,0,4,3.238333333,0.080065186,4.4,0
974,52,10.5,32.5,12.5174538,0,0,3,1.758518519,0.07121808,9.9,0
975,67,3.8,18.7,6.428473648,1,0,2,1.218235294,0.256048544,5.6,0
976,57,11.5,27.5,12.79945243,0,0,2,3.238333333,0.080065186,2.5,0
977,77,6.5,27.5,19.75085558,0,1,4,1.218235294,0.256048544,10.4,0
978,47,11.5,32.5,7.274469541,0,0,3,3.238333333,0.080065186,1.1,1
979,42,9.5,22.5,17.24845996,1,0,3,1.218235294,0.256048544,6.1,0
980,62,13.5,37.5,17.44832307,1,0,3,1.758518519,0.07121808,8.6,0
981,52,5.3,22.5,12.25735797,0,1,3,1.218235294,0.256048544,2.3,1
982,72,7.5,27.5,54.99794661,1,0,4,3.238333333,0.080065186,13.7,0
983,70,6.5,16.3,0.900752909,0,0,1,1.218235294,0.256048544,1.4,0
984,52,8.5,22.5,2.058863792,1,1,4,3.238333333,0.080065186,5.2,0
985,57,11.5,22.5,1.207392197,1,0,1,4.940909091,0.1480123,3.8,0
986,62,15,37.5,11.05817933,1,0,1,4.940909091,0.1480123,2.8,0
987,47,15,27.5,21.94661191,1,0,1,4.940909091,0.1480123,6.3,0
988,47,9.5,18.7,30.33264887,1,1,4,0.976428571,0.352530977,11.7,0
989,52,3.8,16.3,19.12936345,0,0,3,0.976428571,0.352530977,10.4,0
990,32,8.5,22.5,3.723477071,1,0,2,0.976428571,0.352530977,11.4,0
991,57,4.8,18.7,18.32991102,0,1,4,0.976428571,0.352530977,6.5,0
992,67,15,55,2.475017112,0,0,1,0.976428571,0.352530977,7.4,1
993,32,2.8,1.3,4.826830938,1,0,3,0.976428571,0.352530977,5.3,0
994,57,4.3,16.3,13.39904175,1,0,2,0.976428571,0.352530977,6.7,1
995,47,5.3,13.7,18.42299795,0,0,3,0.976428571,0.352530977,3.4,1
996,37,7.5,18.7,8.183436003,1,0,1,0.976428571,0.352530977,5.9,1
997,52,6.5,22.5,1.3908282,1,0,2,0.976428571,0.352530977,0.4,0
998,47,2.8,13.7,15.50992471,1,0,4,0.976428571,0.352530977,17.2,0
999,37,9.5,18.7,15.75359343,1,0,3,0.976428571,0.352530977,6.4,1
1000,52,2.8,18.7,14.83641342,1,0,3,0.976428571,0.352530977,7.3,0
1001,42,8.5,18.7,17.44284737,1,0,2,0.976428571,0.352530977,14.1,0
1002,37,6.5,16.3,20.85420945,1,1,3,0.976428571,0.352530977,9.4,0
1003,72,0.5,13.7,37.94934976,1,0,4,0.976428571,0.352530977,12.4,0
1004,37,7.5,16.3,12.96372348,1,1,6,0.976428571,0.352530977,9.8,0
1005,77,1.3,16.3,9.524982888,1,0,3,0.976428571,0.352530977,9.7,0
1006,32,4.3,16.3,15.75359343,1,0,2,0.976428571,0.352530977,8.5,0
1007,42,3.8,22.5,17.81245722,1,1,6,0.976428571,0.352530977,12.6,0
1008,47,4.3,16.3,7.088295688,1,0,1,0.976428571,0.352530977,3.7,0
1009,67,4.8,27.5,24.59137577,1,0,4,0.976428571,0.352530977,4.7,0
1010,42,3.8,16.3,16.84325804,0,0,2,0.976428571,0.352530977,8.6,0
1011,70,3.8,18.7,20.64887064,0,0,3,0.976428571,0.352530977,5.9,0
1012,62,4.3,16.3,10.19575633,1,1,4,0.976428571,0.352530977,9,1
1013,52,12.5,22.5,19.44421629,1,1,4,0.976428571,0.352530977,2.8,0
1014,32,2.8,18.7,13.67008898,0,1,4,0.976428571,0.352530977,6,1
1015,72,4.8,22.5,21.98767967,1,1,4,0.976428571,0.352530977,11.1,0
1016,67,12.5,22.5,21.7303217,1,0,4,0.976428571,0.352530977,3.1,0
1017,57,2.3,22.5,24.07118412,0,0,2,0.976428571,0.352530977,6,0
1018,72,5.8,18.7,27.3100616,1,0,3,0.976428571,0.352530977,11.9,0
1019,72,3.8,16.3,24.36687201,1,0,2,0.976428571,0.352530977,10.5,0
1020,72,5.3,22.5,18.30527036,1,1,3,0.976428571,0.352530977,7.2,0
1021,52,9.5,16.3,26.35728953,1,1,6,0.976428571,0.352530977,1.1,0
1022,70,8.5,18.7,28.21629021,1,0,2,0.976428571,0.352530977,11.2,0
1023,42,4.3,16.3,16.71457906,0,0,5,0.976428571,0.352530977,6.4,0
1024,70,7.5,18.7,52.91444216,1,0,3,0.976428571,0.352530977,11.9,0
1025,62,10.5,22.5,32.04928131,1,0,2,0.976428571,0.352530977,8.9,0
